S_No,College_Code,College_Name,College_Type,Region,District,Place,COED,Affliate_Univ,ESTD,Branch,Gender,Category,Rank,Fee
U",COED,JNTUA,2008,CSD,GIRLS,ST,171919,50200
17069,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,BC_A,28000,50200
17070,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,BC_B,26389,50200
17071,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,BC_C,25633,50200
17072,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,BC_D,35806,50200
17073,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,BC_E,25633,50200
17074,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,OC,25633,50200
17075,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,OC_EWS,27091,50200
17076,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,SC,56238,50200
17077,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,BOYS,ST,155879,50200
17078,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,BC_A,28000,50200
17079,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,BC_B,32369,50200
17080,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,BC_C,25633,50200
17081,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,BC_D,35806,50200
17082,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,BC_E,25633,50200
17083,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,OC,25633,50200
17084,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,OC_EWS,17499,50200
17085,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,SC,61267,50200
17086,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSE,GIRLS,ST,155879,50200
17087,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,BC_A,55147,50200
17088,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,BC_B,49455,50200
17089,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,BC_C,47469,50200
17090,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,BC_D,44423,50200
17091,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,BC_E,59328,50200
17092,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,OC,37703,50200
17093,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,OC_EWS,34070,50200
17094,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,SC,153943,50200
17095,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,BOYS,ST,173013,50200
17096,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,BC_A,55147,50200
17097,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,BC_B,49455,50200
17098,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,BC_C,47469,50200
17099,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,BC_D,59239,50200
17100,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,BC_E,61469,50200
17101,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,OC,37703,50200
17102,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,OC_EWS,31408,50200
17103,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,SC,171397,50200
17104,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,CSM,GIRLS,ST,173013,50200
17105,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,BC_A,56922,50200
17106,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,BC_B,44182,50200
17107,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,BC_C,60654,50200
17108,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,BC_D,80514,50200
17109,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,BC_E,39413,50200
17110,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,OC,39413,50200
17111,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,OC_EWS,48028,50200
17112,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,SC,112828,50200
17113,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,BOYS,ST,171001,50200
17114,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,BC_A,56922,50200
17115,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,BC_B,54211,50200
17116,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,BC_C,60654,50200
17117,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,BC_D,80514,50200
17118,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,BC_E,44166,50200
17119,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,OC,44166,50200
17120,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,OC_EWS,40017,50200
17121,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,SC,112828,50200
17122,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,ECE,GIRLS,ST,171001,50200
17123,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,BC_A,124174,50200
17124,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,BC_B,155008,50200
17125,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,BC_C,101032,50200
17126,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,BC_D,123893,50200
17127,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,BC_E,124220,50200
17128,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,OC,101032,50200
17129,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,OC_EWS,108278,50200
17130,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,SC,167411,50200
17131,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,BOYS,ST,101032,50200
17132,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,BC_A,124174,50200
17133,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,BC_B,161848,50200
17134,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,BC_C,101032,50200
17135,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,BC_D,126283,50200
17136,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,BC_E,158861,50200
17137,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,OC,101032,50200
17138,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,OC_EWS,92261,50200
17139,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,SC,172292,50200
17140,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,EEE,GIRLS,ST,110358,50200
17141,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,BC_A,168099,50200
17142,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,BC_B,168099,50200
17143,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,BC_C,168099,50200
17144,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,BC_D,168099,50200
17145,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,BC_E,168099,50200
17146,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,OC,168099,50200
17147,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,OC_EWS,154245,50200
17148,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,SC,171524,50200
17149,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,BOYS,ST,168099,50200
17150,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,BC_A,168099,50200
17151,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,BC_B,168099,50200
17152,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,BC_C,168099,50200
17153,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,BC_D,168099,50200
17154,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,BC_E,168099,50200
17155,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,OC,168099,50200
17156,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,SC,171524,50200
17157,SRIT,SRINIVASA RAMANUJAN INST OF TECHNOLOGY,PVT,SVU,ANANTAPURAMU,"ANANTAPURAM
U",COED,JNTUA,2008,MEC,GIRLS,ST,168099,50200
17158,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,BC_A,147009,35000
17159,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,BC_B,167500,35000
17160,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,BC_C,155454,35000
17161,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,BC_D,129585,35000
17162,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,BC_E,129585,35000
17163,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,OC,129585,35000
17164,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,SC,129585,35000
17165,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,BOYS,ST,129585,35000
17166,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,BC_A,147009,35000
17167,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,BC_B,167500,35000
17168,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,BC_C,155454,35000
17169,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,BC_D,168784,35000
17170,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,BC_E,142047,35000
17171,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,OC,129585,35000
17172,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,SC,169655,35000
17173,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CIV,GIRLS,ST,129585,35000
17174,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,BC_A,84947,35000
17175,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,BC_B,83905,35000
17176,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,BC_C,55288,35000
17177,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,BC_D,136990,35000
17178,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,BC_E,75983,35000
17179,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,OC,55288,35000
17180,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,OC_EWS,80710,35000
17181,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,SC,170099,35000
17182,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,BOYS,ST,170038,35000
17183,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,BC_A,84947,35000
17184,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,BC_B,83905,35000
17185,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,BC_C,55288,35000
17186,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,BC_D,136990,35000
17187,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,BC_E,75983,35000
17188,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,OC,55288,35000
17189,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,OC_EWS,70795,35000
17190,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,SC,170099,35000
17191,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,CSE,GIRLS,ST,170038,35000
17192,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,BC_A,107329,35000
17193,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,BC_B,107133,35000
17194,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,BC_C,163878,35000
17195,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,BC_D,146465,35000
17196,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,BC_E,98651,35000
17197,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,OC,73219,35000
17198,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,OC_EWS,104269,35000
17199,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,SC,172944,35000
17200,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,BOYS,ST,91143,35000
17201,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,BC_A,107329,35000
17202,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,BC_B,107801,35000
17203,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,BC_C,163878,35000
17204,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,BC_D,146465,35000
17205,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,BC_E,98651,35000
17206,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,OC,73219,35000
17207,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,OC_EWS,83682,35000
17208,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,SC,172944,35000
17209,SSSE,SANSKRITHI SCHOOL OF ENGINEERING,PVT,SVU,ANANTAPURAMU,PUTAPARTHI,COED,JNTUA,2015,ECE,GIRLS,ST,91143,35000
